provinsi_id,kabkota_id,kec_id,desa_id,vintage_year,kategori,count,kabkota_id_full,nama_kabkota,nama_desa,kbli2,sak_year,avg_pendapatan_kabkota_kbli,potensi_total
31,73,70,4,2021,pasar_semipermanen,1,3173,Jakarta Pusat,Karang Anyar,7,2021,4508459.2553215055,4508459.2553215055
31,73,70,5,2021,pasar_semipermanen,1,3173,Jakarta Pusat,Mangga Dua Selatan,7,2021,4508459.2553215055,4508459.2553215055
31,73,80,1,2021,pasar_semipermanen,0,3173,Jakarta Pusat,Cideng,7,2021,4508459.2553215055,0.0
31,73,80,2,2021,pasar_semipermanen,1,3173,Jakarta Pusat,Petojo Selatan,7,2021,4508459.2553215055,4508459.2553215055
31,73,80,3,2021,pasar_semipermanen,0,3173,Jakarta Pusat,Gambir,7,2021,4508459.2553215055,0.0
31,73,80,4,2021,pasar_semipermanen,1,3173,Jakarta Pusat,Kebon Kelapa,7,2021,4508459.2553215055,4508459.2553215055
31,73,80,5,2021,pasar_semipermanen,0,3173,Jakarta Pusat,Petojo Utara,7,2021,4508459.2553215055,0.0
31,73,80,6,2021,pasar_semipermanen,0,3173,Jakarta Pusat,Duri Pulo,7,2021,4508459.2553215055,0.0
31,74,10,1,2021,pasar_semipermanen,0,3174,Jakarta Barat,Joglo,7,2021,4894601.686247883,0.0
31,74,10,2,2021,pasar_semipermanen,1,3174,Jakarta Barat,Srengseng,7,2021,4894601.686247883,4894601.686247883
31,74,10,3,2021,pasar_semipermanen,0,3174,Jakarta Barat,Meruya Selatan,7,2021,4894601.686247883,0.0
31,74,10,4,2021,pasar_semipermanen,2,3174,Jakarta Barat,Meruya Utara,7,2021,4894601.686247883,9789203.372495769
31,74,10,5,2021,pasar_semipermanen,0,3174,Jakarta Barat,Kembangan Selatan,7,2021,4894601.686247883,0.0
31,74,10,6,2021,pasar_semipermanen,1,3174,Jakarta Barat,Kembangan Utara,7,2021,4894601.686247883,4894601.686247883
31,74,20,1,2021,pasar_semipermanen,0,3174,Jakarta Barat,Sukabumi Selatan,7,2021,4894601.686247883,0.0
31,74,20,2,2021,pasar_semipermanen,0,3174,Jakarta Barat,Sukabumi Utara,7,2021,4894601.686247883,0.0
31,74,20,3,2021,pasar_semipermanen,0,3174,Jakarta Barat,Kelapa Dua,7,2021,4894601.686247883,0.0
31,74,20,4,2021,pasar_semipermanen,0,3174,Jakarta Barat,Kebon Jeruk,7,2021,4894601.686247883,0.0
31,74,20,5,2021,pasar_semipermanen,0,3174,Jakarta Barat,Duri Kepa,7,2021,4894601.686247883,0.0
31,74,20,6,2021,pasar_semipermanen,0,3174,Jakarta Barat,Kedoya Selatan,7,2021,4894601.686247883,0.0
31,74,20,7,2021,pasar_semipermanen,0,3174,Jakarta Barat,Kedoya Utara,7,2021,4894601.686247883,0.0
31,74,30,1,2021,pasar_semipermanen,1,3174,Jakarta Barat,Palmerah,7,2021,4894601.686247883,4894601.686247883
31,74,30,2,2021,pasar_semipermanen,1,3174,Jakarta Barat,Slipi,7,2021,4894601.686247883,4894601.686247883
31,74,30,3,2021,pasar_semipermanen,1,3174,Jakarta Barat,Kemanggisan,7,2021,4894601.686247883,4894601.686247883
31,74,30,4,2021,pasar_semipermanen,1,3174,Jakarta Barat,Kota Bambu Utara,7,2021,4894601.686247883,4894601.686247883
31,74,30,5,2021,pasar_semipermanen,1,3174,Jakarta Barat,Kota Bambu Selatan,7,2021,4894601.686247883,4894601.686247883
31,74,30,6,2021,pasar_semipermanen,0,3174,Jakarta Barat,Jati Pulo,7,2021,4894601.686247883,0.0
31,74,40,1,2021,pasar_semipermanen,0,3174,Jakarta Barat,Tanjung Duren Utara,7,2021,4894601.686247883,0.0
31,74,40,2,2021,pasar_semipermanen,0,3174,Jakarta Barat,Tanjung Duren Selatan,7,2021,4894601.686247883,0.0
31,74,40,3,2021,pasar_semipermanen,1,3174,Jakarta Barat,Tomang,7,2021,4894601.686247883,4894601.686247883
31,74,40,4,2021,pasar_semipermanen,0,3174,Jakarta Barat,Grogol,7,2021,4894601.686247883,0.0
31,74,40,5,2021,pasar_semipermanen,0,3174,Jakarta Barat,Jelambar,7,2021,4894601.686247883,0.0
31,74,40,6,2021,pasar_semipermanen,2,3174,Jakarta Barat,Wijaya Kesuma,7,2021,4894601.686247883,9789203.372495769
31,74,40,7,2021,pasar_semipermanen,2,3174,Jakarta Barat,Jelambar Baru,7,2021,4894601.686247883,9789203.372495769
31,74,50,1,2021,pasar_semipermanen,0,3174,Jakarta Barat,Kalianyar,7,2021,4894601.686247883,0.0
31,74,50,2,2021,pasar_semipermanen,0,3174,Jakarta Barat,Duri Selatan,7,2021,4894601.686247883,0.0
31,74,50,3,2021,pasar_semipermanen,0,3174,Jakarta Barat,Tanah Sereal,7,2021,4894601.686247883,0.0
31,74,50,4,2021,pasar_semipermanen,0,3174,Jakarta Barat,Duri Utara,7,2021,4894601.686247883,0.0
31,74,50,5,2021,pasar_semipermanen,1,3174,Jakarta Barat,Krendang,7,2021,4894601.686247883,4894601.686247883
31,74,50,6,2021,pasar_semipermanen,0,3174,Jakarta Barat,Jembatan Besi,7,2021,4894601.686247883,0.0
31,74,50,7,2021,pasar_semipermanen,1,3174,Jakarta Barat,Angke,7,2021,4894601.686247883,4894601.686247883
31,74,50,8,2021,pasar_semipermanen,2,3174,Jakarta Barat,Jembatan Lima,7,2021,4894601.686247883,9789203.372495769
31,74,50,9,2021,pasar_semipermanen,0,3174,Jakarta Barat,Tambora,7,2021,4894601.686247883,0.0
31,74,50,10,2021,pasar_semipermanen,0,3174,Jakarta Barat,Roa Malaka,7,2021,4894601.686247883,0.0
31,74,50,11,2021,pasar_semipermanen,0,3174,Jakarta Barat,Pekojan,7,2021,4894601.686247883,0.0
31,74,60,1,2021,pasar_semipermanen,0,3174,Jakarta Barat,Krukut,7,2021,4894601.686247883,0.0
31,74,60,2,2021,pasar_semipermanen,0,3174,Jakarta Barat,Maphar,7,2021,4894601.686247883,0.0
31,74,60,3,2021,pasar_semipermanen,0,3174,Jakarta Barat,Taman Sari,7,2021,4894601.686247883,0.0
31,74,60,4,2021,pasar_semipermanen,1,3174,Jakarta Barat,Tangki,7,2021,4894601.686247883,4894601.686247883
31,74,60,5,2021,pasar_semipermanen,0,3174,Jakarta Barat,Mangga Besar,7,2021,4894601.686247883,0.0
31,74,60,6,2021,pasar_semipermanen,0,3174,Jakarta Barat,Keagungan,7,2021,4894601.686247883,0.0
31,74,60,7,2021,pasar_semipermanen,2,3174,Jakarta Barat,Glodok,7,2021,4894601.686247883,9789203.372495769
31,74,60,8,2021,pasar_semipermanen,1,3174,Jakarta Barat,Pinangsia,7,2021,4894601.686247883,4894601.686247883
31,74,70,1,2021,pasar_semipermanen,1,3174,Jakarta Barat,Duri Kosambi,7,2021,4894601.686247883,4894601.686247883
31,74,70,2,2021,pasar_semipermanen,0,3174,Jakarta Barat,Rawa Buaya,7,2021,4894601.686247883,0.0
31,74,70,3,2021,pasar_semipermanen,0,3174,Jakarta Barat,Kedaung Kali Angke,7,2021,4894601.686247883,0.0
31,74,70,4,2021,pasar_semipermanen,9,3174,Jakarta Barat,Kapuk,7,2021,4894601.686247883,44051415.17623095
31,74,70,5,2021,pasar_semipermanen,1,3174,Jakarta Barat,Cengkareng Timur,7,2021,4894601.686247883,4894601.686247883
31,74,70,6,2021,pasar_semipermanen,1,3174,Jakarta Barat,Cengkareng Barat,7,2021,4894601.686247883,4894601.686247883
31,74,80,1,2021,pasar_semipermanen,2,3174,Jakarta Barat,Semanan,7,2021,4894601.686247883,9789203.372495769
31,74,80,2,2021,pasar_semipermanen,2,3174,Jakarta Barat,Kalideres,7,2021,4894601.686247883,9789203.372495769
31,74,80,3,2021,pasar_semipermanen,4,3174,Jakarta Barat,Pegadungan,7,2021,4894601.686247883,19578406.744991533
31,74,80,4,2021,pasar_semipermanen,3,3174,Jakarta Barat,Tegal Alur,7,2021,4894601.686247883,14683805.05874365
31,74,80,5,2021,pasar_semipermanen,1,3174,Jakarta Barat,Kamal,7,2021,4894601.686247883,4894601.686247883
31,75,10,1,2021,pasar_semipermanen,1,3175,Jakarta Utara,Kamal Muara,7,2021,4686144.122090688,4686144.122090688
31,75,10,2,2021,pasar_semipermanen,1,3175,Jakarta Utara,Kapuk Muara,7,2021,4686144.122090688,4686144.122090688
31,75,10,3,2021,pasar_semipermanen,0,3175,Jakarta Utara,Pejagalan,7,2021,4686144.122090688,0.0
31,75,10,4,2021,pasar_semipermanen,1,3175,Jakarta Utara,Penjaringan,7,2021,4686144.122090688,4686144.122090688
31,75,10,5,2021,pasar_semipermanen,1,3175,Jakarta Utara,Pluit,7,2021,4686144.122090688,4686144.122090688
31,75,20,1,2021,pasar_semipermanen,0,3175,Jakarta Utara,Pademangan Barat,7,2021,4686144.122090688,0.0
31,75,20,2,2021,pasar_semipermanen,1,3175,Jakarta Utara,Pademangan Timur,7,2021,4686144.122090688,4686144.122090688
31,75,20,3,2021,pasar_semipermanen,0,3175,Jakarta Utara,Ancol,7,2021,4686144.122090688,0.0
31,75,30,1,2021,pasar_semipermanen,1,3175,Jakarta Utara,Sunter Agung,7,2021,4686144.122090688,4686144.122090688
31,75,30,2,2021,pasar_semipermanen,0,3175,Jakarta Utara,Sunter Jaya,7,2021,4686144.122090688,0.0
31,75,30,3,2021,pasar_semipermanen,1,3175,Jakarta Utara,Papango,7,2021,4686144.122090688,4686144.122090688
31,75,30,4,2021,pasar_semipermanen,4,3175,Jakarta Utara,Warakas,7,2021,4686144.122090688,18744576.488362752
31,75,30,5,2021,pasar_semipermanen,1,3175,Jakarta Utara,Sungai Bambu,7,2021,4686144.122090688,4686144.122090688
31,75,30,6,2021,pasar_semipermanen,1,3175,Jakarta Utara,Kebon Bawang,7,2021,4686144.122090688,4686144.122090688
31,75,30,7,2021,pasar_semipermanen,1,3175,Jakarta Utara,Tanjung Priuk,7,2021,4686144.122090688,4686144.122090688
31,75,40,1,2021,pasar_semipermanen,1,3175,Jakarta Utara,Rawabadak Selatan,7,2021,4686144.122090688,4686144.122090688
31,75,40,2,2021,pasar_semipermanen,1,3175,Jakarta Utara,Tugu Selatan,7,2021,4686144.122090688,4686144.122090688
31,75,40,3,2021,pasar_semipermanen,0,3175,Jakarta Utara,Tugu Utara,7,2021,4686144.122090688,0.0
31,75,40,4,2021,pasar_semipermanen,2,3175,Jakarta Utara,Lagoa,7,2021,4686144.122090688,9372288.244181376
31,75,40,5,2021,pasar_semipermanen,2,3175,Jakarta Utara,Rawabadak Utara,7,2021,4686144.122090688,9372288.244181376
31,75,40,6,2021,pasar_semipermanen,1,3175,Jakarta Utara,Koja,7,2021,4686144.122090688,4686144.122090688
31,75,50,1,2021,pasar_semipermanen,0,3175,Jakarta Utara,Kelapa Gading Barat,7,2021,4686144.122090688,0.0
31,75,50,2,2021,pasar_semipermanen,1,3175,Jakarta Utara,Kelapa Gading Timur,7,2021,4686144.122090688,4686144.122090688
31,75,50,3,2021,pasar_semipermanen,0,3175,Jakarta Utara,Pegangsaan Dua,7,2021,4686144.122090688,0.0
31,75,60,1,2021,pasar_semipermanen,1,3175,Jakarta Utara,Suka Pura,7,2021,4686144.122090688,4686144.122090688
31,75,60,2,2021,pasar_semipermanen,1,3175,Jakarta Utara,Rorotan,7,2021,4686144.122090688,4686144.122090688
31,75,60,3,2021,pasar_semipermanen,0,3175,Jakarta Utara,Marunda,7,2021,4686144.122090688,0.0
31,75,60,4,2021,pasar_semipermanen,1,3175,Jakarta Utara,Cilincing,7,2021,4686144.122090688,4686144.122090688
31,75,60,5,2021,pasar_semipermanen,1,3175,Jakarta Utara,Semper Timur,7,2021,4686144.122090688,4686144.122090688
31,75,60,6,2021,pasar_semipermanen,0,3175,Jakarta Utara,Semper Barat,7,2021,4686144.122090688,0.0
31,75,60,7,2021,pasar_semipermanen,1,3175,Jakarta Utara,Kali Baru,7,2021,4686144.122090688,4686144.122090688
31,1,10,1,2021,pasar_tanpa_bangunan,0,3101,Kepulauan Seribu,Pulau Tidung,7,2021,2555666.8574699485,0.0
31,1,10,2,2021,pasar_tanpa_bangunan,0,3101,Kepulauan Seribu,Pulau Pari,7,2021,2555666.8574699485,0.0
31,1,10,3,2021,pasar_tanpa_bangunan,0,3101,Kepulauan Seribu,Pulau Untung Jawa,7,2021,2555666.8574699485,0.0
31,1,20,1,2021,pasar_tanpa_bangunan,0,3101,Kepulauan Seribu,Pulau Panggang,7,2021,2555666.8574699485,0.0
31,1,20,2,2021,pasar_tanpa_bangunan,0,3101,Kepulauan Seribu,Pulau Kelapa,7,2021,2555666.8574699485,0.0
31,1,20,3,2021,pasar_tanpa_bangunan,0,3101,Kepulauan Seribu,Pulau Harapan,7,2021,2555666.8574699485,0.0
31,71,10,1,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Cipedak,7,2021,3053401.765908399,0.0
31,71,10,2,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Srengseng Sawah,7,2021,3053401.765908399,0.0
31,71,10,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Ciganjur,7,2021,3053401.765908399,0.0
31,71,10,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Jagakarsa,7,2021,3053401.765908399,0.0
31,71,10,5,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Lenteng Agung,7,2021,3053401.765908399,3053401.765908399
31,71,10,6,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Tanjung Barat,7,2021,3053401.765908399,0.0
31,71,20,1,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Cilandak Timur,7,2021,3053401.765908399,0.0
31,71,20,2,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Ragunan,7,2021,3053401.765908399,3053401.765908399
31,71,20,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Kebagusan,7,2021,3053401.765908399,0.0
31,71,20,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Pasar Minggu,7,2021,3053401.765908399,0.0
31,71,20,5,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Jati Padang,7,2021,3053401.765908399,0.0
31,71,20,6,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Pejaten Barat,7,2021,3053401.765908399,0.0
31,71,20,7,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Pejaten Timur,7,2021,3053401.765908399,0.0
31,71,30,1,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Lebak Bulus,7,2021,3053401.765908399,0.0
31,71,30,2,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Pondok Labu,7,2021,3053401.765908399,3053401.765908399
31,71,30,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Cilandak Barat,7,2021,3053401.765908399,0.0
31,71,30,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Gandaria Selatan,7,2021,3053401.765908399,0.0
31,71,30,5,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Cipete Selatan,7,2021,3053401.765908399,0.0
31,71,40,1,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Bintaro,7,2021,3053401.765908399,3053401.765908399
31,71,40,2,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Pesanggrahan,7,2021,3053401.765908399,3053401.765908399
31,71,40,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Ulujami,7,2021,3053401.765908399,0.0
31,71,40,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Petukangan Selatan,7,2021,3053401.765908399,0.0
31,71,40,5,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Petukangan Utara,7,2021,3053401.765908399,3053401.765908399
31,71,50,1,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Pondok Pinang,7,2021,3053401.765908399,3053401.765908399
31,71,50,2,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Kebayoran Lama Selatan,7,2021,3053401.765908399,0.0
31,71,50,3,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Kebayoran Lama Utara,7,2021,3053401.765908399,3053401.765908399
31,71,50,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Cipulir,7,2021,3053401.765908399,0.0
31,71,50,5,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Grogol Selatan,7,2021,3053401.765908399,0.0
31,71,50,6,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Grogol Utara,7,2021,3053401.765908399,0.0
31,71,60,1,2021,pasar_tanpa_bangunan,8,3171,Jakarta Selatan,Gandaria Utara,7,2021,3053401.765908399,24427214.127267197
31,71,60,2,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Cipete Utara,7,2021,3053401.765908399,0.0
31,71,60,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Pulo,7,2021,3053401.765908399,0.0
31,71,60,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Petogogan,7,2021,3053401.765908399,0.0
31,71,60,5,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Melawai,7,2021,3053401.765908399,0.0
31,71,60,6,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Kramat Pela,7,2021,3053401.765908399,0.0
31,71,60,7,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Gunung,7,2021,3053401.765908399,0.0
31,71,60,8,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Selong,7,2021,3053401.765908399,0.0
31,71,60,9,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Rawa Barat,7,2021,3053401.765908399,0.0
31,71,60,10,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Senayan,7,2021,3053401.765908399,0.0
31,71,70,1,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Bangka,7,2021,3053401.765908399,0.0
31,71,70,2,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Pela Mampang,7,2021,3053401.765908399,3053401.765908399
31,71,70,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Tegal Parang,7,2021,3053401.765908399,0.0
31,71,70,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Mampang Prapatan,7,2021,3053401.765908399,0.0
31,71,70,5,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Kuningan Barat,7,2021,3053401.765908399,0.0
31,71,80,1,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Kalibata,7,2021,3053401.765908399,3053401.765908399
31,71,80,2,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Rawajati,7,2021,3053401.765908399,0.0
31,71,80,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Duren Tiga,7,2021,3053401.765908399,0.0
31,71,80,4,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Pancoran,7,2021,3053401.765908399,3053401.765908399
31,71,80,5,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Pengadegan,7,2021,3053401.765908399,0.0
31,71,80,6,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Cikoko,7,2021,3053401.765908399,0.0
31,71,90,1,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Menteng Dalam,7,2021,3053401.765908399,3053401.765908399
31,71,90,2,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Tebet Barat,7,2021,3053401.765908399,0.0
31,71,90,3,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Tebet Timur,7,2021,3053401.765908399,0.0
31,71,90,4,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Kebon Baru,7,2021,3053401.765908399,3053401.765908399
31,71,90,5,2021,pasar_tanpa_bangunan,2,3171,Jakarta Selatan,Bukit Duri,7,2021,3053401.765908399,6106803.531816798
31,71,90,6,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Manggarai Selatan,7,2021,3053401.765908399,0.0
31,71,90,7,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Manggarai,7,2021,3053401.765908399,0.0
31,71,100,1,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Karet Semanggi,7,2021,3053401.765908399,0.0
31,71,100,2,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Kuningan Timur,7,2021,3053401.765908399,0.0
31,71,100,3,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Karet Kuningan,7,2021,3053401.765908399,3053401.765908399
31,71,100,4,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Karet,7,2021,3053401.765908399,0.0
31,71,100,5,2021,pasar_tanpa_bangunan,1,3171,Jakarta Selatan,Menteng Atas,7,2021,3053401.765908399,3053401.765908399
31,71,100,6,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Pasar Manggis,7,2021,3053401.765908399,0.0
31,71,100,7,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Guntur,7,2021,3053401.765908399,0.0
31,71,100,8,2021,pasar_tanpa_bangunan,0,3171,Jakarta Selatan,Setia Budi,7,2021,3053401.765908399,0.0
31,72,10,1,2021,pasar_tanpa_bangunan,2,3172,Jakarta Timur,Pekayon,7,2021,3322717.210475475,6645434.42095095
31,72,10,2,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Kalisari,7,2021,3322717.210475475,3322717.210475475
31,72,10,3,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Baru,7,2021,3322717.210475475,0.0
31,72,10,4,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Cijantung,7,2021,3322717.210475475,3322717.210475475
31,72,10,5,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Gedong,7,2021,3322717.210475475,0.0
31,72,20,1,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Cibubur,7,2021,3322717.210475475,3322717.210475475
31,72,20,2,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Kelapa Dua Wetan,7,2021,3322717.210475475,3322717.210475475
31,72,20,3,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Ciracas,7,2021,3322717.210475475,0.0
31,72,20,4,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Susukan,7,2021,3322717.210475475,3322717.210475475
31,72,20,5,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Rambutan,7,2021,3322717.210475475,0.0
31,72,30,1,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Pondok Ranggon,7,2021,3322717.210475475,0.0
31,72,30,2,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cilangkap,7,2021,3322717.210475475,0.0
31,72,30,3,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Munjul,7,2021,3322717.210475475,0.0
31,72,30,4,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cipayung,7,2021,3322717.210475475,0.0
31,72,30,5,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Setu,7,2021,3322717.210475475,0.0
31,72,30,6,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Bambu Apus,7,2021,3322717.210475475,0.0
31,72,30,7,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Ceger,7,2021,3322717.210475475,0.0
31,72,30,8,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Lubang Buaya,7,2021,3322717.210475475,0.0
31,72,40,1,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Pinang Ranti,7,2021,3322717.210475475,0.0
31,72,40,2,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Makasar,7,2021,3322717.210475475,0.0
31,72,40,3,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Kebon Pala,7,2021,3322717.210475475,3322717.210475475
31,72,40,4,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Halim Perdana Kusumah,7,2021,3322717.210475475,0.0
31,72,40,5,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cipinang Melayu,7,2021,3322717.210475475,0.0
31,72,50,1,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Bale Kambang,7,2021,3322717.210475475,0.0
31,72,50,2,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Batu Ampar,7,2021,3322717.210475475,0.0
31,72,50,3,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Tengah,7,2021,3322717.210475475,3322717.210475475
31,72,50,4,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Dukuh,7,2021,3322717.210475475,0.0
31,72,50,5,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Kramat Jati,7,2021,3322717.210475475,3322717.210475475
31,72,50,6,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cililitan,7,2021,3322717.210475475,0.0
31,72,50,7,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cawang,7,2021,3322717.210475475,0.0
31,72,60,1,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Bidara Cina,7,2021,3322717.210475475,3322717.210475475
31,72,60,2,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Cipinang Cempedak,7,2021,3322717.210475475,3322717.210475475
31,72,60,3,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cipinang Besar Selatan,7,2021,3322717.210475475,0.0
31,72,60,4,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cipinang Muara,7,2021,3322717.210475475,0.0
31,72,60,5,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Cipinang Besar Utara,7,2021,3322717.210475475,3322717.210475475
31,72,60,6,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Rawa Bunga,7,2021,3322717.210475475,0.0
31,72,60,7,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Bali Mester,7,2021,3322717.210475475,3322717.210475475
31,72,60,8,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Kampung Melayu,7,2021,3322717.210475475,3322717.210475475
31,72,70,1,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Pondok Bambu,7,2021,3322717.210475475,0.0
31,72,70,2,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Duren Sawit,7,2021,3322717.210475475,0.0
31,72,70,3,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Pondok Kelapa,7,2021,3322717.210475475,3322717.210475475
31,72,70,4,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Pondok Kopi,7,2021,3322717.210475475,0.0
31,72,70,5,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Malaka Jaya,7,2021,3322717.210475475,0.0
31,72,70,6,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Malaka Sari,7,2021,3322717.210475475,0.0
31,72,70,7,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Klender,7,2021,3322717.210475475,0.0
31,72,80,1,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Jatinegara,7,2021,3322717.210475475,3322717.210475475
31,72,80,2,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Penggilingan,7,2021,3322717.210475475,3322717.210475475
31,72,80,3,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Pulo Gebang,7,2021,3322717.210475475,0.0
31,72,80,4,2021,pasar_tanpa_bangunan,1,3172,Jakarta Timur,Ujung Menteng,7,2021,3322717.210475475,3322717.210475475
31,72,80,5,2021,pasar_tanpa_bangunan,0,3172,Jakarta Timur,Cakung Timur,7,2021,3322717.210475475,0.0
